Fam171a2|A2A699	Frrs1l|B1AXV0	0.6428191396993821
Fam171a2|A2A699	Gnai1|B2RSH2	0.6905113734041761
Fam171a2|A2A699	Atp2b1|G5E829	0.587105781802338
Fam171a2|A2A699	Stxbp1|O08599	0.659592860951947
Sema4d|O09126	Fam171a2|A2A699	0.5812743615915489
Fam171a2|A2A699	Anp32a|O35381	0.7405808777837459
Fam171a2|A2A699	Adam10|O35598	0.637463416185089
Bmpr2|O35607	Fam171a2|A2A699	0.678553413094901
Ctnnd2|O35927	Fam171a2|A2A699	0.732214099300235
Fam171a2|A2A699	Rgs7|O54829	0.565565720928516
Fam171a2|A2A699	Cd200|O54901	0.60294524065225
Fam171a2|A2A699	Strn|O55106	0.5900432675889971
Fam171a2|A2A699	Sept7|O55131	0.617731308010858
Fam171a2|A2A699	Stx7|O70439	0.6355136030653431
Fam171a2|A2A699	Gnaz|O70443	0.6676129465107249
Fam171a2|A2A699	Adcy1|O88444	0.6936587598536421
Fam171a2|A2A699	Hcn1|O88704	0.5743669512812671
Thy1|P01831	Fam171a2|A2A699	0.634882103380644
Fam171a2|A2A699	Aldoa|P05064	0.6492223534835531
Fam171a2|A2A699	Prkaca|P05132	0.63371563099994
Fam171a2|A2A699	Src|P05480	0.6723363087179189
Fam171a2|A2A699	Apoe|P08226	0.560462893855491
Fam171a2|A2A699	Gnai2|P08752	0.628919451347279
Fam171a2|A2A699	L1cam|P11627	0.6536540452722449
Fam171a2|A2A699	App|P12023	0.598593215127191
Fam171a2|A2A699	Cntn1|P12960	0.6717219872617011
Ncam1|P13595	Fam171a2|A2A699	0.768047928325328
Fam171a2|A2A699	Ntrk2|P15209	0.626752322259296
Slc4a3|P16283	Fam171a2|A2A699	0.650157363289496
Gnao1|P18872	Fam171a2|A2A699	0.759891096244353
Fam171a2|A2A699	Gna11|P21278	0.6895243290009061
Fam171a2|A2A699	Gnaq|P21279	0.7061256095760808
Fam171a2|A2A699	Nckap1|P28660	0.5827275011161789
Fam171a2|A2A699	Gnb4|P29387	0.6820453146435469
Fam171a2|A2A699	Prkar2b|P31324	0.7512815899784409
Fam171a2|A2A699	Slc2a3|P32037	0.577123225500952
Kras|P32883	Fam171a2|A2A699	0.6278687136065179
Fam171a2|A2A699	Gpm6b|P35803	0.730550766692747
Fam171a2|A2A699	Por|P37040	0.572611284641408
Fam171a2|A2A699	Fyn|P39688	0.607537666382466
Fam171a2|A2A699	Efnb1|P52795	0.683127634402304
Fam171a2|A2A699	Efnb2|P52800	0.6244185024360159
Cdh11|P55288	Fam171a2|A2A699	0.575976185176134
Fam171a2|A2A699	Stmn2|P55821	0.6014362568694571
Fam171a2|A2A699	Fxyd7|P59648	0.6284577997677429
Fam171a2|A2A699	Actb|P60710	0.5664133762
Fam171a2|A2A699	Snap25|P60879	0.660818323263473
Fam171a2|A2A699	Rap2b|P61226	0.6692294104202571
Fam171a2|A2A699	Stx1b|P61264	0.60594783836112
Fam171a2|A2A699	Rras2|P62071	0.71887594781415
Abi2|P62484	Fam171a2|A2A699	0.7222533311681091
Rhob|P62746	Fam171a2|A2A699	0.7788347491099599
Fam171a2|A2A699	Gnb2|P62880	0.725277300327741
Fam171a2|A2A699	Rac1|P63001	0.6578793001499029
Fam171a2|A2A699	Gng2|P63213	0.574228687304538
Fam171a2|A2A699	Gng3|P63216	0.681603559948228
Fam171a2|A2A699	Plxna1|P70206	0.593679205191819
Fam171a2|A2A699	Plxna2|P70207	0.6296373764986789
Fam171a2|A2A699	Chl1|P70232	0.5607457887844489
Slc8a1|P70414	Fam171a2|A2A699	0.697594141639631
Fam171a2|A2A699	Ap2m1|P84091	0.590733612328944
Fam171a2|A2A699	Grm1|P97772	0.654495361870901
Fam171a2|A2A699	Sirpa|P97797	0.629146215208541
Adcy6|Q01341	Fam171a2|A2A699	0.6140903844251939
Fam171a2|A2A699	Epha4|Q03137	0.584931609826514
Fam171a2|A2A699	Aplp1|Q03157	0.6165748540987199
Clu|Q06890	Fam171a2|A2A699	0.6091370072384721
Fam171a2|A2A699	Cntn3|Q07409	0.64514096502651
Fam171a2|A2A699	Fam171b|Q14CH0	0.584961102594899
Fam171a2|A2A699	Fam131b|Q3TY60	0.7299955607222809
Fam171a2|A2A699	Lmtk2|Q3TYD6	0.5667442204354439
Fam171a2|A2A699	Ccdc177|Q3UHB8	0.7197075801472042
Agap2|Q3UHD9	Fam171a2|A2A699	0.6919301293114799
Fam171a2|A2A699	Aak1|Q3UHJ0	0.625005095297294
Fam171a2|A2A699	Slc2a13|Q3UHK1	0.577676420675229
Gprin1|Q3UNH4	Fam171a2|A2A699	0.6527858600635121
Fam171a2|A2A699	Svip|Q3UZP4	0.660707662614699
Fam171a2|A2A699	Specc1|Q5SXY1	0.694705736448807
Fam171a2|A2A699	Lmtk3|Q5XJV6	0.588226302714594
Fam171a2|A2A699	Flot2|Q60634	0.675411734733266
Fam171a2|A2A699	Slc30a1|Q60738	0.716339015970625
Fam171a2|A2A699	Reep5|Q60870	0.607324507950045
Fam171a2|A2A699	Astn1|Q61137	0.7616368095913241
Fam171a2|A2A699	Apc|Q61315	0.640056714168992
Fam171a2|A2A699	Bcan|Q61361	0.5687256705812951
Fam171a2|A2A699	Hras|Q61411	0.817732066016244
Cd47|Q61735	Fam171a2|A2A699	0.712581526356028
Fam171a2|A2A699	Tspan7|Q62283	0.6568931677277011
Fam171a2|A2A699	Sqstm1|Q64337	0.592759686244583
Fam171a2|A2A699	Pkp4|Q68FH0	0.5729689737651121
Fam171a2|A2A699	Thsd7a|Q69ZU6	0.60132763686744
Fbxo41|Q6NS60	Fam171a2|A2A699	0.569620916605161
Soga3|Q6NZL0	Fam171a2|A2A699	0.5659273052699311
Fam171a2|A2A699	Casc4|Q6P2L7	0.561856615918592
Fam171a2|A2A699	Nrxn3|Q6P9K9	0.650970387379664
Fam171a2|A2A699	Prmt8|Q6PAK3	0.581416132130203
Prrt3|Q6PE13	Fam171a2|A2A699	0.641596054367929
Fam171a2|A2A699	Sort1|Q6PHU5	0.561979494731253
Fam171a2|A2A699	Atp1a3|Q6PIC6	0.669695423601203
Fam171a2|A2A699	Ntrk3|Q6VNS1	0.5744456605882811
Fam171a2|A2A699	Efr3b|Q6ZQ18	0.618480915201309
Fam171a2|A2A699	Rtn4rl2|Q7M6Z0	0.5739876359502349
Fam171a2|A2A699	Plppr4|Q7TME0	0.6257636335812591
Fam171a2|A2A699	Smap2|Q7TN29	0.6874367675798729
Fam171a2|A2A699	C2cd5|Q7TPS5	0.686986508852162
Gabbr2|Q80T41	Fam171a2|A2A699	0.5932326724888011
Fam171a2|A2A699	Adcy2|Q80TL1	0.5645534770111751
Fam171a2|A2A699	Adgrl1|Q80TR1	0.7465573277500009
Fam171a2|A2A699	Adgrl3|Q80TS3	0.5596906310407029
Fam171a2|A2A699	Plxna4|Q80UG2	0.7793219747415291
Fam171a2|A2A699	Impad1|Q80V26	0.6157582918771479
Fam171a2|A2A699	Zmpste24|Q80W54	0.6698945758757111
Fam171a2|A2A699	Arhgap33|Q80YF9	0.6739827917445511
Fam171a2|A2A699	Negr1|Q80Z24	0.753407780157808
Fam171a2|A2A699	Rap2a|Q80ZJ1	0.60359189220487
Fam171a2|A2A699	Nrcam|Q810U4	0.709909403710237
Arhgap32|Q811P8	Fam171a2|A2A699	0.6548064170335041
Fam171a2|A2A699	Reep1|Q8BGH4	0.6114189975799991
Fam171a2|A2A699	Synpr|Q8BGN8	0.5633192075463961
Fam171a2|A2A699	Lsamp|Q8BLK3	0.69051452376333
Fam171a2|A2A699	Slc9a7|Q8BLV3	0.60435685863973
Fam171a2|A2A699	Daam1|Q8BPM0	0.562700360011695
Fam171a2|A2A699	Rgs7bp|Q8BQP9	0.619329157643036
Fam171a2|A2A699	Rell2|Q8BRJ3	0.6546356557663721
Fam171a2|A2A699	Rap2c|Q8BU31	0.818358790661989
Fam171a2|A2A699	Lrfn5|Q8BXA0	0.8442433100827791
Slc39a6|Q8C145	Fam171a2|A2A699	0.601790019298765
Fam171a2|A2A699	Gpr158|Q8C419	0.640147125248407
Fam171a2|A2A699	Csnk1g3|Q8C4X2	0.703800246013801
Fam171a2|A2A699	Lmbrd2|Q8C561	0.7266134195302241
Fam171a2|A2A699	Fam126b|Q8C729	0.5658945001943579
Ank2|Q8C8R3	Fam171a2|A2A699	0.78600853596038
Fam171a2|A2A699	Podxl2|Q8CAE9	0.5753089975510429
Gpc5|Q8CAL5	Fam171a2|A2A699	0.594508873649435
Fam171a2|A2A699	Tceal5|Q8CCT4	0.561834945435585
Fam171a2|A2A699	Nrn1|Q8CFV4	0.6442641711540029
Fam171a2|A2A699	Rapgef2|Q8CHG7	0.584975793793386
Fam171a2|A2A699	Lin7a|Q8JZS0	0.5874978734586801
Fam171a2|A2A699	Unc5a|Q8K1S4	0.6788759982950179
NA|Q8K207	Fam171a2|A2A699	0.756672781799512
Stxbp5|Q8K400	Fam171a2|A2A699	0.7411242869816229
Fam171a2|A2A699	Slc8a2|Q8K596	0.729906665102126
Fam171a2|A2A699	Cacnb1|Q8R3Z5	0.5718504049977441
Fam171a2|A2A699	Neto1|Q8R4I7	0.608708279482585
Fam171a2|A2A699	Cadm1|Q8R5M8	0.739515959575891
Reep2|Q8VCD6	Fam171a2|A2A699	0.707140460149163
Fam171a2|A2A699	Zdhhc5|Q8VDZ4	0.665009483250986
Fam171a2|A2A699	Pcdhga4|Q91XY4	0.775308173077179
Fam171a2|A2A699	Lrp1|Q91ZX7	0.724011170349386
Fam171a2|A2A699	Clip1|Q922J3	0.6804340364582478
Tmem132a|Q922P8	Fam171a2|A2A699	0.631465117662547
Fam171a2|A2A699	Ppp1r16a|Q923M0	0.5971307234189389
Fam171a2|A2A699	Myo5a|Q99104	0.5694253655884169
Fam171a2|A2A699	Rap1b|Q99JI6	0.624693108275914
TMEM121B|Q99MX7	Fam171a2|A2A699	0.626269489419514
Cadm3|Q99N28	Fam171a2|A2A699	0.727964926845633
Fam171a2|A2A699	Cntnap4|Q99P47	0.569261202746359
Fam171a2|A2A699	Ntm|Q99PJ0	0.6264419626690171
Fam171a2|A2A699	Cntnap2|Q9CPW0	0.658272878134843
Fam171a2|A2A699	Nrxn1|Q9CS84	0.640414250608914
Fam171a2|A2A699	Ptms|Q9D0J8	0.6563148882820761
Fam171a2|A2A699	Rab1b|Q9D1G1	0.619481708130176
Fam171a2|A2A699	Lingo1|Q9D1T0	0.7294332642267941
GOLGA7B|Q9D428	Fam171a2|A2A699	0.578373083045246
Gng12|Q9DAS9	Fam171a2|A2A699	0.661268598239099
Fam171a2|A2A699	Gnai3|Q9DC51	0.66113411348221
Slc23a2|Q9EPR4	Fam171a2|A2A699	0.577075941221957
Fam171a2|A2A699	Rtn3|Q9ES97	0.632663301959053
Fam171a2|A2A699	Smpd3|Q9JJY3	0.678816887532098
Fam171a2|A2A699	Nectin1|Q9JKF6	0.7733114646307191
Fam171a2|A2A699	Tesc|Q9JKL5	0.570115189768426
Fam171a2|A2A699	Mink1|Q9JM52	0.6012370455917441
Srcin1|Q9QWI6	Fam171a2|A2A699	0.635063379226172
Dbn1|Q9QXS6	Fam171a2|A2A699	0.5771539924336601
Fam171a2|A2A699	Add2|Q9QYB8	0.6154397689439761
Add1|Q9QYC0	Fam171a2|A2A699	0.6870199461498461
Fam171a2|A2A699	Ndrg3|Q9QYF9	0.557984160745294
Fam171a2|A2A699	Gpc1|Q9QZF2	0.566412621060426
Fam171a2|A2A699	Syt5|Q9R0N5	0.612488244839936
Fam171a2|A2A699	Syt7|Q9R0N7	0.6999100397912471
Fam171a2|A2A699	Mmp17|Q9R0S3	0.65371532747188
Adam11|Q9R1V4	Fam171a2|A2A699	0.745771515642211
Fam171a2|A2A699	Adam22|Q9R1V6	0.6021718787242271
Fam171a2|A2A699	Trpv2|Q9WTR1	0.620558830495132
Fam171a2|A2A699	Cdh13|Q9WTR5	0.644001928177339
Gabbr1|Q9WV18	Fam171a2|A2A699	0.6990870132834279
Fam171a2|A2A699	Mpp2|Q9WV34	0.62445247935475
Fam171a2|A2A699	Dmtn|Q9WV69	0.602309491769607
Fam171a2|A2A699	Palm|Q9Z0P4	0.666730183595447
Fam171a2|A2A699	Sept3|Q9Z1S5	0.675737977130585
Fam171a2|A2A699	Sept5|Q9Z2Q6	0.6250018136110179
Ptprf|A2A8L5	Ptprs|B0V2N1	0.612325081673782
Ptprf|A2A8L5	Ildr2|B5TVM2	0.619533943931427
Bmpr2|O35607	Ptprf|A2A8L5	0.6578675277468821
Ptprf|A2A8L5	Syt3|O35681	0.560311288777563
Ptprf|A2A8L5	Lrrc4b|P0C192	0.585504849357174
Ncam1|P13595	Ptprf|A2A8L5	0.5687889198855269
Ptprf|A2A8L5	Cdh2|P15116	0.661776410231765
Slc4a3|P16283	Ptprf|A2A8L5	0.6283750982187769
Gnaq|P21279	Ptprf|A2A8L5	0.5812846746619781
Ptprf|A2A8L5	Gabra3|P26049	0.633151900950916
Ptprf|A2A8L5	Nsf|P46460	0.573477292101628
Ptprf|A2A8L5	Gng4|P50153	0.6133843336850899
Ptprf|A2A8L5	Actr2|P61161	0.574929767433
Ptprf|A2A8L5	Prkacb|P68181	0.594113413107349
Ptprf|A2A8L5	Dlg3|P70175	0.64134461526449
Slc8a1|P70414	Ptprf|A2A8L5	0.667825852118726
Ptprf|A2A8L5	Grin2b|Q01097	0.691132703341062
Ctnnb1|Q02248	Ptprf|A2A8L5	0.6777697433533271
Ptprf|A2A8L5	Kcnma1|Q08460	0.689715334777409
Ptprf|A2A8L5	Stum|Q0VBF8	0.635355240442347
Ptprf|A2A8L5	Tenm4|Q3UHK6	0.56535517272822
Ptprf|A2A8L5	Grm5|Q3UVX5	0.6464203640144329
Ptprf|A2A8L5	Traf3|Q60803	0.608692649659078
Cd47|Q61735	Ptprf|A2A8L5	0.5720747143688101
Ptprf|A2A8L5	Grm7|Q68ED2	0.596153958813381
Pkp4|Q68FH0	Ptprf|A2A8L5	0.6315175161539771
Ptprf|A2A8L5	Elfn2|Q68FM6	0.755342677840022
Arhgap21|Q6DFV3	Ptprf|A2A8L5	0.606199847074428
Ptprf|A2A8L5	Nwd2|Q6P5U7	0.6526361594252161
Ptprf|A2A8L5	Ppp2r5b|Q6PD28	0.588791148977231
Ptprf|A2A8L5	Mfsd4a|Q6PDC8	0.624589135033903
Ptprf|A2A8L5	Erc2|Q6PH08	0.7189206879486479
Ptprf|A2A8L5	Lnpk|Q7TQ95	0.645419060613228
Ptprf|A2A8L5	Lrrc7|Q80TE7	0.688340199559349
Arhgap33|Q80YF9	Ptprf|A2A8L5	0.614307931597886
Negr1|Q80Z24	Ptprf|A2A8L5	0.5607526229743791
Ptprf|A2A8L5	Adgrb3|Q80ZF8	0.5653259840704239
Ptprf|A2A8L5	Slitrk5|Q810B7	0.719935754072633
Ptprf|A2A8L5	Ccny|Q8BGU5	0.5640457779190501
Lsamp|Q8BLK3	Ptprf|A2A8L5	0.6164701589239521
Ptprf|A2A8L5	Palm2|Q8BR92	0.644678342119796
Ptprf|A2A8L5	Ppfia2|Q8BSS9	0.690477066507948
Gphn|Q8BUV3	Ptprf|A2A8L5	0.622572749983396
Ptprf|A2A8L5	Slc7a14|Q8BXR1	0.625960077743583
Slc39a6|Q8C145	Ptprf|A2A8L5	0.612267960357393
Ptprf|A2A8L5	Prepl|Q8C167	0.600017141320757
Ptprf|A2A8L5	Tmem163|Q8C996	0.561870929301549
Ptprf|A2A8L5	Scamp1|Q8K021	0.5628846887836241
NA|Q8K207	Ptprf|A2A8L5	0.596317168260693
Nbea|Q9EPN1	Ptprf|A2A8L5	0.63121270475589
Ptprf|A2A8L5	Sorcs2|Q9EPR5	0.577571993821949
Ptprf|A2A8L5	Rapgef4|Q9EQZ6	0.6332488152170389
Srcin1|Q9QWI6	Ptprf|A2A8L5	0.585588441735033
Dbn1|Q9QXS6	Ptprf|A2A8L5	0.6805738601366429
Gpc1|Q9QZF2	Ptprf|A2A8L5	0.576509955886919
Cdh13|Q9WTR5	Ptprf|A2A8L5	0.5652406103718871
Ptprf|A2A8L5	Ly6h|Q9WUC3	0.6931856703677709
Ptprf|A2A8L5	Epb41l1|Q9Z2H5	0.6153453996043641
Ptprf|A2A8L5	Kcnq2|Q9Z351	0.650473273669507
Map7d2|A2AG50	Tnik|P83510	0.59087247388797
Map7d2|A2AG50	Tmem63b|Q3TWI9	0.564145762857454
Map7d2|A2AG50	Slc9a1|Q61165	0.569593491200871
Map7d2|A2AG50	Cadm4|Q8R464	0.5825981304749721
Camsap1|A2AHC3	Psmb1|O09061	0.611132799607558
Camsap1|A2AHC3	Ruvbl1|P60122	0.614423161644169
Camsap1|A2AHC3	Dmxl1|Q6PNC0	0.5937465613976489
Lzts3|A2AHG0	Dmwd|Q08274	0.5585975636563111
Apc|Q61315	Lzts3|A2AHG0	0.60184173605727
Lzts3|A2AHG0	Rhof|Q8BYP3	0.582292081551974
Lzts3|A2AHG0	Csmd1|Q923L3	0.625817899573187
Lzts3|A2AHG0	Mast1|Q9R1L5	0.55714614926226
Gria3|Q9Z2W9	Lzts3|A2AHG0	0.556801278440599
Tanc2|A2A690	Ajm1|A2AJA9	0.578523663723666
Ajm1|A2AJA9	Skt|A2AQ25	0.7237652614191759
Ajm1|A2AJA9	Kalrn|A2CG49	0.59987451237126
Ajm1|A2AJA9	Nlgn4l|B0F2B4	0.66006488848676
Ajm1|A2AJA9	Ptprs|B0V2N1	0.696715679116131
Ajm1|A2AJA9	Dlgap4|B1AZP2	0.7147213811756371
Ajm1|A2AJA9	Gnai1|B2RSH2	0.593101180501895
Ajm1|A2AJA9	Ildr2|B5TVM2	0.636972663737281
Ajm1|A2AJA9	Ptprz1|B9EKR1	0.627319571702207
Ajm1|A2AJA9	Shank1|D3YZU1	0.770334363357734
Ajm1|A2AJA9	Ryr2|E9Q401	0.589596467329192
Ajm1|A2AJA9	Atp2b1|G5E829	0.5971034953087379
Ajm1|A2AJA9	Ank3|G5E8K5	0.564192457633342
Ajm1|A2AJA9	Capn5|O08688	0.5779699802657039
Ajm1|A2AJA9	Faah|O08914	0.651782974326947
Ajm1|A2AJA9	Bmpr2|O35607	0.672346580197341
Ajm1|A2AJA9	Slc32a1|O35633	0.606485516331036
Ajm1|A2AJA9	Syt3|O35681	0.706568604075018
Ajm1|A2AJA9	Ctnnd2|O35927	0.7534045372775741
Ajm1|A2AJA9	Epb41l2|O70318	0.5762284193070439
Ajm1|A2AJA9	Gnaz|O70443	0.5927563891010239
Ajm1|A2AJA9	Cacng2|O88602	0.587360513497059
Ajm1|A2AJA9	Hcn2|O88703	0.6233615243188411
Ajm1|A2AJA9	Hcn1|O88704	0.645349449184982
Ajm1|A2AJA9	Bsn|O88737	0.7879143148391421
Ajm1|A2AJA9	Thy1|P01831	0.62493385989793
Ajm1|A2AJA9	Prkaca|P05132	0.610485421715303
Ajm1|A2AJA9	Slc3a2|P10852	0.6747015127747309
Ajm1|A2AJA9	L1cam|P11627	0.607874744871111
Ajm1|A2AJA9	Prkar2a|P12367	0.567729883131071
Ajm1|A2AJA9	Chrm1|P12657	0.623906426569532
Ajm1|A2AJA9	Cntn1|P12960	0.6220570823457541
Ajm1|A2AJA9	Ncam1|P13595	0.660644322142364
Ajm1|A2AJA9	Atp1b1|P14094	0.661292673665043
Ajm1|A2AJA9	Atp1b2|P14231	0.598045789508044
Ajm1|A2AJA9	Cdh2|P15116	0.7267629019095909
Ajm1|A2AJA9	Ntrk2|P15209	0.7199598089032729
Ajm1|A2AJA9	Sptb|P15508	0.558577248513789
Ajm1|A2AJA9	Sptan1|P16546	0.7189156172577029
Ajm1|A2AJA9	Ptpra|P18052	0.652156383310968
Ajm1|A2AJA9	Gnao1|P18872	0.663025663891645
Ajm1|A2AJA9	Gna11|P21278	0.6089081535181071
Ajm1|A2AJA9	Gnaq|P21279	0.747965221607547
Ajm1|A2AJA9	Gabrg2|P22723	0.825225001817362
Ajm1|A2AJA9	Gria2|P23819	0.6772676121341831
Ajm1|A2AJA9	Gabra3|P26049	0.568938395007036
Ajm1|A2AJA9	Gna13|P27601	0.648273258948295
Ajm1|A2AJA9	Slc2a3|P32037	0.5755768089338851
Ajm1|A2AJA9	Kras|P32883	0.719908796181412
Ajm1|A2AJA9	Rab18|P35293	0.7311584176112809
Ajm1|A2AJA9	Grin2a|P35436	0.6045526261517629
Ajm1|A2AJA9	Grin1|P35438	0.691062923923353
Ajm1|A2AJA9	Tjp1|P39447	0.626778679894578
Ajm1|A2AJA9	Slc1a2|P43006	0.612644772507428
Ajm1|A2AJA9	Itgav|P43406	0.6941742471149711
Ajm1|A2AJA9	Rab7a|P51150	0.5754672625489069
Ajm1|A2AJA9	Efnb2|P52800	0.6014020580302339
Ajm1|A2AJA9	Cacnb3|P54285	0.584834183477486
Ajm1|A2AJA9	Ephb2|P54763	0.6973206955509891
Ajm1|A2AJA9	Cdh11|P55288	0.705965606916953
Ajm1|A2AJA9	Slc1a3|P56564	0.710899872061629
Ajm1|A2AJA9	Tnks1bp1|P58871	0.588012435279053
Ajm1|A2AJA9	Rhob|P62746	0.584213867024589
Ajm1|A2AJA9	Gabra1|P62812	0.7969482962471021
Ajm1|A2AJA9	Rab1A|P62821	0.591171543753988
Ajm1|A2AJA9	Gabrb3|P63080	0.6959092740879279
Ajm1|A2AJA9	Gabrb2|P63137	0.7587763593786291
Ajm1|A2AJA9	Gng2|P63213	0.608903624353193
Ajm1|A2AJA9	Gng3|P63216	0.641663499159968
Ajm1|A2AJA9	Prkacb|P68181	0.576255080420408
Ajm1|A2AJA9	Dlg3|P70175	0.5955638776907951
Ajm1|A2AJA9	Plxna2|P70207	0.639049988389048
Ajm1|A2AJA9	Cdh10|P70408	0.66288114303717
Ajm1|A2AJA9	Slc8a1|P70414	0.655285739752183
Ajm1|A2AJA9	Nptn|P97300	0.5624128136223421
Ajm1|A2AJA9	Cacna1a|P97445	0.705522589609755
Ajm1|A2AJA9	Sirpa|P97797	0.562967326163654
Ajm1|A2AJA9	Atp8a2|P98200	0.7320252406652701
Ajm1|A2AJA9	Arvcf|P98203	0.7379827938885559
Ajm1|A2AJA9	Grin2b|Q01097	0.624034254762297
Ajm1|A2AJA9	Adcy6|Q01341	0.557430834637187
Ajm1|A2AJA9	Ctnnb1|Q02248	0.8051349299042371
Ajm1|A2AJA9	Enah|Q03173	0.639125003582644
Ajm1|A2AJA9	Kcnma1|Q08460	0.6942174498155661
Ajm1|A2AJA9	Cnnm2|Q3TWN3	0.6784973652487349
Ajm1|A2AJA9	Ccdc177|Q3UHB8	0.558641962666525
